dateRep,cases,countriesAndTerritories,cNum
24/03/2020,11,Albania,3.28392654
25/03/2020,23,Albania,3.94769893
26/03/2020,23,Albania,4.71627748
27/03/2020,28,Albania,5.2752437
28/03/2020,12,Albania,5.34511448
29/03/2020,11,Albania,5.55472681
30/03/2020,15,Albania,5.93901609
31/03/2020,11,Albania,6.00888686
1/4/2020,20,Albania,6.56785308
2/4/2020,16,Albania,6.98707775
3/4/2020,18,Albania,7.23162547
4/4/2020,27,Albania,8.17488097
5/4/2020,29,Albania,8.97839491
6/4/2020,28,Albania,9.50242574
7/4/2020,16,Albania,9.67710268
8/4/2020,6,Albania,9.08320107
9/4/2020,17,Albania,8.87358874
10/4/2020,9,Albania,8.20981636
11/4/2020,7,Albania,8.03513941
12/4/2020,17,Albania,8.24475174
13/04/2020,13,Albania,8.17488097
14/04/2020,21,Albania,8.52423485
15/04/2020,8,Albania,8.10501019
16/04/2020,19,Albania,8.20981636
17/04/2020,24,Albania,8.41942869
18/04/2020,21,Albania,8.20981636
19/04/2020,9,Albania,7.51110858
20/04/2020,14,Albania,7.02201314
21/04/2020,22,Albania,7.23162547
22/04/2020,25,Albania,7.89539786
23/04/2020,25,Albania,8.17488097
24/04/2020,29,Albania,8.87358874
25/04/2020,15,Albania,9.15307185
26/04/2020,34,Albania,9.74697346
27/04/2020,14,Albania,9.78190885
28/04/2020,10,Albania,9.39761957
29/04/2020,14,Albania,9.6072319
30/04/2020,16,Albania,9.50242574
1/5/2020,7,Albania,8.90852413
2/5/2020,9,Albania,8.48929947
3/5/2020,7,Albania,8.41942869
4/5/2020,6,Albania,8.13994558
5/5/2020,8,Albania,7.65085014
6/5/2020,17,Albania,7.37136703
7/5/2020,12,Albania,6.91720697
8/5/2020,10,Albania,6.25343459
9/5/2020,8,Albania,6.00888686
10/5/2020,6,Albania,5.03069598
11/5/2020,12,Albania,4.9608252
12/5/2020,4,Albania,4.75121287
13/05/2020,4,Albania,4.40185898
14/05/2020,4,Albania,3.98263432
15/05/2020,18,Albania,4.36692359
16/05/2020,18,Albania,4.68134209
17/05/2020,17,Albania,5.03069598
18/05/2020,13,Albania,5.2752437
19/05/2020,2,Albania,5.06563137
20/05/2020,1,Albania,4.50666515
21/05/2020,15,Albania,4.61147131
22/05/2020,5,Albania,4.43679437
23/05/2020,12,Albania,4.57653593
24/05/2020,8,Albania,4.6464067
25/05/2020,9,Albania,4.54160054
26/05/2020,6,Albania,4.61147131
27/05/2020,25,Albania,5.34511448
28/05/2020,21,Albania,5.93901609
29/05/2020,26,Albania,6.2184992
30/05/2020,23,Albania,6.39317614
31/05/2020,23,Albania,6.60278847
1/6/2020,15,Albania,6.67265925
2/6/2020,6,Albania,6.81240081
3/6/2020,21,Albania,7.51110858
4/6/2020,20,Albania,7.68578552
5/6/2020,13,Albania,7.96526863
6/6/2020,15,Albania,8.0700748
7/6/2020,20,Albania,8.48929947
8/6/2020,14,Albania,8.66397641
9/6/2020,17,Albania,9.04826569
10/6/2020,36,Albania,9.43255496
11/6/2020,42,Albania,10.16619812
12/6/2020,44,Albania,10.79503512
13/06/2020,31,Albania,11.07451823
14/06/2020,48,Albania,11.94790295
15/06/2020,57,Albania,13.41518928
16/06/2020,69,Albania,15.61611877
17/06/2020,82,Albania,17.74717748
18/06/2020,50,Albania,18.79523914
19/06/2020,66,Albania,20.64681475
20/06/2020,50,Albania,21.86955335
21/06/2020,53,Albania,23.02242118
22/06/2020,36,Albania,23.79099974
23/06/2020,68,Albania,25.57270456
24/06/2020,52,Albania,26.13167078
25/06/2020,67,Albania,27.0050555
26/06/2020,78,Albania,28.19285872
27/06/2020,77,Albania,29.7998866
28/06/2020,61,Albania,30.25404665
29/06/2020,72,Albania,30.77807748
30/06/2020,64,Albania,30.60340054
1/7/2020,69,Albania,30.14924049
2/7/2020,45,Albania,29.97456354
3/7/2020,82,Albania,30.53352976
4/7/2020,90,Albania,31.93094531
5/7/2020,67,Albania,32.42004076
6/7/2020,74,Albania,33.74758553
7/7/2020,71,Albania,33.85239169
8/7/2020,74,Albania,34.62097025
9/7/2020,68,Albania,34.65590564
10/7/2020,82,Albania,34.79564719
11/7/2020,90,Albania,35.24980724
12/7/2020,93,Albania,36.36773968
13/07/2020,83,Albania,36.75202896
14/07/2020,117,Albania,38.60360456
15/07/2020,96,Albania,39.54686006
16/07/2020,85,Albania,40.94427561
17/07/2020,99,Albania,41.53817722
18/07/2020,55,Albania,40.31543861
19/07/2020,102,Albania,41.53817722
20/07/2020,82,Albania,41.81766033
21/07/2020,81,Albania,42.16701422
22/07/2020,119,Albania,43.73910671
23/07/2020,68,Albania,43.73910671
24/07/2020,108,Albania,44.64742682
25/07/2020,104,Albania,45.13652226
26/07/2020,67,Albania,44.22820215
27/07/2020,126,Albania,45.73042387
28/07/2020,117,Albania,45.73042387
29/07/2020,117,Albania,46.46406703
30/07/2020,108,Albania,47.26758097
31/07/2020,92,Albania,47.02303325
1/8/2020,79,Albania,47.86148258
2/8/2020,120,Albania,48.49031958
3/8/2020,123,Albania,49.92267052
4/8/2020,101,Albania,50.62137829
5/8/2020,130,Albania,51.00566757
6/8/2020,139,Albania,53.48608017
7/8/2020,127,Albania,54.14985256
8/8/2020,135,Albania,55.23284961
9/8/2020,124,Albania,57.22416676
10/8/2020,136,Albania,57.57352065
11/8/2020,125,Albania,57.85300376
12/8/2020,140,Albania,58.6565177
13/08/2020,141,Albania,59.80938553
14/08/2020,154,Albania,61.97537963
15/08/2020,146,Albania,64.31605068
16/08/2020,143,Albania,65.11956462
17/08/2020,120,Albania,65.01475845
18/08/2020,119,Albania,65.64359545
19/08/2020,155,Albania,66.51698017
20/08/2020,158,Albania,67.18075256
21/08/2020,155,Albania,68.15894344
22/08/2020,152,Albania,68.75284505
23/08/2020,156,Albania,69.87077749
24/08/2020,152,Albania,70.42974371
25/08/2020,178,Albania,72.28131931
26/08/2020,154,Albania,72.77041476
27/08/2020,168,Albania,73.71367025
28/08/2020,156,Albania,73.78354103
29/08/2020,112,Albania,72.59573781
30/08/2020,84,Albania,70.53454988
31/08/2020,101,Albania,69.87077749
1/9/2020,133,Albania,70.35987293
2/9/2020,93,Albania,68.19387883
3/9/2020,122,Albania,66.93620484
4/9/2020,116,Albania,65.57372467
5/9/2020,123,Albania,64.5605984
6/9/2020,135,Albania,63.82695524
7/9/2020,153,Albania,63.86189063
8/9/2020,151,Albania,62.91863513
9/9/2020,147,Albania,62.67408741
10/9/2020,151,Albania,62.0801858
11/9/2020,156,Albania,62.0801858
12/9/2020,161,Albania,63.79201985
13/09/2020,164,Albania,66.58685095
14/09/2020,168,Albania,68.92752199
15/09/2020,167,Albania,70.11532521
16/09/2020,152,Albania,72.17651315
17/09/2020,144,Albania,72.9450917
18/09/2020,132,Albania,73.50405792
19/09/2020,125,Albania,73.5739287
20/09/2020,153,Albania,74.20276569
21/09/2020,159,Albania,74.41237803
22/09/2020,150,Albania,74.37744264
23/09/2020,131,Albania,73.81847642
24/09/2020,121,Albania,72.77041476
25/09/2020,134,Albania,72.0018362
26/09/2020,124,Albania,70.70922682
27/09/2020,108,Albania,68.75284505
28/09/2020,106,Albania,66.58685095
29/09/2020,132,Albania,65.36411234
30/09/2020,127,Albania,64.49072762
1/10/2020,131,Albania,64.03656757
2/10/2020,157,Albania,64.90995229
3/10/2020,159,Albania,66.09775551
4/10/2020,152,Albania,66.06282012
5/10/2020,149,Albania,65.71346623
6/10/2020,144,Albania,65.5038539
7/10/2020,158,Albania,66.44710939
8/10/2020,162,Albania,67.87946033
9/10/2020,169,Albania,69.10219894
10/10/2020,167,Albania,70.60442065
11/10/2020,165,Albania,72.59573781
12/10/2020,168,Albania,74.76173191
13/10/2020,171,Albania,76.12421208
14/10/2020,182,Albania,78.04565846
15/10/2020,203,Albania,80.56100645
16/10/2020,257,Albania,84.05454532
17/10/2020,289,Albania,88.59614586
18/10/2020,273,Albania,92.8233279
19/10/2020,281,Albania,97.43479921
20/10/2020,295,Albania,102.7100429
21/10/2020,301,Albania,107.7058035
22/10/2020,297,Albania,112.422081
23/10/2020,302,Albania,117.0684877
24/10/2020,306,Albania,121.9245067
25/10/2020,302,Albania,126.710655
26/10/2020,299,Albania,131.2871909
27/10/2020,288,Albania,135.3746314
28/10/2020,284,Albania,138.938041
29/10/2020,311,Albania,142.711063
30/10/2020,275,Albania,143.3399
31/10/2020,319,Albania,144.3879617
1/11/2020,241,Albania,143.2700292
2/11/2020,327,Albania,144.8770571
3/11/2020,321,Albania,145.7853772
4/11/2020,381,Albania,148.5802083
5/11/2020,396,Albania,152.0388118
6/11/2020,421,Albania,156.1961231
7/11/2020,489,Albania,162.5892992
8/11/2020,495,Albania,169.3318293
9/11/2020,501,Albania,176.3887778
10/11/2020,525,Albania,184.6684649
11/11/2020,563,Albania,194.4154384
12/11/2020,507,Albania,201.2627746
13/11/2020,410,Albania,205.979052
14/11/2020,490,Albania,211.9530035
15/11/2020,532,Albania,222.1192016
16/11/2020,597,Albania,231.5517566
17/11/2020,602,Albania,241.3686008
18/11/2020,694,Albania,252.3033775
19/11/2020,711,Albania,263.308025
20/11/2020,786,Albania,276.0594419
21/11/2020,836,Albania,288.1820218
22/11/2020,737,Albania,296.6363858
23/11/2020,565,Albania,298.8722507
24/11/2020,795,Albania,308.3048057
25/11/2020,744,Albania,314.628111
26/11/2020,644,Albania,319.4142593
27/11/2020,656,Albania,328.0083649
28/11/2020,645,Albania,333.4233502
29/11/2020,545,Albania,333.8775102
30/11/2020,835,Albania,342.1921328
1/12/2020,557,Albania,340.6200403
2/12/2020,832,Albania,345.4411239
3/12/2020,705,Albania,345.2315116
4/12/2020,782,Albania,345.09177
5/12/2020,801,Albania,343.8690314
6/12/2020,846,Albania,347.6769888
7/12/2020,840,Albania,357.2842207
8/12/2020,695,Albania,353.7906818
9/12/2020,753,Albania,354.1051003
10/12/2020,752,Albania,357.8781223
11/12/2020,873,Albania,365.4591017
12/12/2020,802,Albania,370.9439577
13/12/2020,879,Albania,382.6123775
14/12/2020,788,Albania,380.9704143
31/12/2019,0,Algeria,
1/1/2020,0,Algeria,
2/1/2020,0,Algeria,
3/1/2020,0,Algeria,
4/1/2020,0,Algeria,
5/1/2020,0,Algeria,
6/1/2020,0,Algeria,
7/1/2020,0,Algeria,
8/1/2020,0,Algeria,
9/1/2020,0,Algeria,
10/1/2020,0,Algeria,
11/1/2020,0,Algeria,
12/1/2020,0,Algeria,
13/01/2020,0,Algeria,0
14/01/2020,0,Algeria,0
15/01/2020,0,Algeria,0
16/01/2020,0,Algeria,0
17/01/2020,0,Algeria,0
18/01/2020,0,Algeria,0
19/01/2020,0,Algeria,0
20/01/2020,0,Algeria,0
21/01/2020,0,Algeria,0
22/01/2020,0,Algeria,0
23/01/2020,0,Algeria,0
24/01/2020,0,Algeria,0
25/01/2020,0,Algeria,0
26/01/2020,0,Algeria,0
27/01/2020,0,Algeria,0
28/01/2020,0,Algeria,0
29/01/2020,0,Algeria,0
30/01/2020,0,Algeria,0
31/01/2020,0,Algeria,0
1/2/2020,0,Algeria,0
2/2/2020,0,Algeria,0
3/2/2020,0,Algeria,0
4/2/2020,0,Algeria,0
5/2/2020,0,Algeria,0
6/2/2020,0,Algeria,0
7/2/2020,0,Algeria,0
8/2/2020,0,Algeria,0
9/2/2020,0,Algeria,0
10/2/2020,0,Algeria,0
11/2/2020,0,Algeria,0
12/2/2020,0,Algeria,0
13/02/2020,0,Algeria,0
14/02/2020,0,Algeria,0
15/02/2020,0,Algeria,0
16/02/2020,0,Algeria,0
17/02/2020,0,Algeria,0
18/02/2020,0,Algeria,0
19/02/2020,0,Algeria,0
20/02/2020,0,Algeria,0
21/02/2020,0,Algeria,0
22/02/2020,0,Algeria,0
23/02/2020,0,Algeria,0
24/02/2020,0,Algeria,0
25/02/2020,0,Algeria,0
26/02/2020,1,Algeria,0.00232272
27/02/2020,0,Algeria,0.00232272
28/02/2020,0,Algeria,0.00232272
29/02/2020,0,Algeria,0.00232272
1/3/2020,2,Algeria,0.00696815
2/3/2020,0,Algeria,0.00696815
4/3/2020,2,Algeria,0.01161358
5/3/2020,7,Algeria,0.02787259
6/3/2020,5,Algeria,0.03948617
9/3/2020,3,Algeria,0.04645431
12/3/2020,0,Algeria,0.04645431
13/03/2020,5,Algeria,0.05806789
14/03/2020,1,Algeria,0.06039061
15/03/2020,11,Algeria,0.08594048
16/03/2020,11,Algeria,0.10916763
17/03/2020,10,Algeria,0.13239479
18/03/2020,2,Algeria,0.13704022
19/03/2020,12,Algeria,0.16491281
20/03/2020,18,Algeria,0.20207626
21/03/2020,12,Algeria,0.22994884
22/03/2020,37,Algeria,0.31124389
23/03/2020,62,Algeria,0.43899325
24/03/2020,29,Algeria,0.49473842
25/03/2020,34,Algeria,0.56674261
26/03/2020,38,Algeria,0.6550058
27/03/2020,65,Algeria,0.79436873
28/03/2020,42,Algeria,0.88960007
29/03/2020,45,Algeria,0.9685724
30/03/2020,57,Algeria,1.07541732
31/03/2020,73,Algeria,1.2217484
1/4/2020,132,Algeria,1.52370143
2/4/2020,131,Algeria,1.80010459
3/4/2020,139,Algeria,2.08115317
4/4/2020,185,Algeria,2.48298297
5/4/2020,80,Algeria,2.58285974
6/4/2020,69,Algeria,2.59911875
7/4/2020,103,Algeria,2.77099971
8/4/2020,45,Algeria,2.79654958
9/4/2020,104,Algeria,2.94984881
10/4/2020,94,Algeria,3.01720756
11/4/2020,95,Algeria,3.14031149
12/4/2020,64,Algeria,3.18444308
13/04/2020,89,Algeria,3.25876998
14/04/2020,69,Algeria,3.24947912
15/04/2020,87,Algeria,3.14495692
16/04/2020,90,Algeria,3.04972558
17/04/2020,108,Algeria,2.97772139
18/04/2020,150,Algeria,2.89642635
19/04/2020,117,Algeria,2.98236683
20/04/2020,94,Algeria,3.04043472
21/04/2020,89,Algeria,3.0079167
22/04/2020,93,Algeria,3.11940705
23/04/2020,99,Algeria,3.10779347
24/04/2020,97,Algeria,3.11476161
25/04/2020,120,Algeria,3.1728295
26/04/2020,129,Algeria,3.32380602
27/04/2020,126,Algeria,3.4097465
28/04/2020,135,Algeria,3.56304572
29/04/2020,132,Algeria,3.66756793
30/04/2020,199,Algeria,3.92074393
1/5/2020,158,Algeria,4.03687971
2/5/2020,148,Algeria,4.03223428
3/5/2020,141,Algeria,4.08797945
4/5/2020,179,Algeria,4.28541028
5/5/2020,174,Algeria,4.4828411
6/5/2020,190,Algeria,4.70814451
7/5/2020,159,Algeria,4.84750745
8/5/2020,185,Algeria,5.05190642
9/5/2020,187,Algeria,5.20752837
10/5/2020,189,Algeria,5.3468913
11/5/2020,165,Algeria,5.43747721
12/5/2020,168,Algeria,5.51412683
13/05/2020,176,Algeria,5.61632631
14/05/2020,186,Algeria,5.58613101
15/05/2020,189,Algeria,5.65813519
16/05/2020,187,Algeria,5.7487211
17/05/2020,192,Algeria,5.8671796
18/05/2020,198,Algeria,5.91131119
19/05/2020,182,Algeria,5.92989292
20/05/2020,176,Algeria,5.8973749
21/05/2020,165,Algeria,5.91131119
22/05/2020,186,Algeria,5.91363391
23/05/2020,190,Algeria,5.92060206
24/05/2020,195,Algeria,5.93453835
25/05/2020,193,Algeria,5.99957439
26/05/2020,197,Algeria,6.06693314
27/05/2020,194,Algeria,6.10874202
28/05/2020,160,Algeria,6.04835141
29/05/2020,140,Algeria,5.93453835
30/05/2020,137,Algeria,5.81840257
31/05/2020,133,Algeria,5.68136235
1/6/2020,127,Algeria,5.51644954
2/6/2020,119,Algeria,5.37011846
3/6/2020,113,Algeria,5.22378738
4/6/2020,0,Algeria,4.8405393
5/6/2020,205,Algeria,4.8846709
6/6/2020,104,Algeria,4.68491736
7/6/2020,115,Algeria,4.49910011
8/6/2020,104,Algeria,4.29237842
9/6/2020,111,Algeria,4.09262488
10/6/2020,117,Algeria,3.91377578
11/6/2020,102,Algeria,3.77905828
12/6/2020,105,Algeria,3.69776323
13/06/2020,109,Algeria,3.63272719
14/06/2020,112,Algeria,3.58395017
15/06/2020,109,Algeria,3.54214128
16/06/2020,112,Algeria,3.52588228
17/06/2020,116,Algeria,3.53285042
18/06/2020,121,Algeria,3.81389901
19/06/2020,117,Algeria,3.60950004
20/06/2020,119,Algeria,3.64434077
21/06/2020,127,Algeria,3.67221336
22/06/2020,140,Algeria,3.75583112
23/06/2020,149,Algeria,3.84409431
24/06/2020,156,Algeria,3.93468022
25/06/2020,172,Algeria,4.09727031
26/06/2020,197,Algeria,4.31096015
27/06/2020,240,Algeria,4.61523589
28/06/2020,283,Algeria,5.01242026
29/06/2020,305,Algeria,5.46767251
30/06/2020,298,Algeria,5.89969761
1/7/2020,336,Algeria,6.41069505
2/7/2020,365,Algeria,6.97743765
3/7/2020,385,Algeria,7.59992543
4/7/2020,413,Algeria,8.28280382
5/7/2020,430,Algeria,8.98658664
6/7/2020,441,Algeria,9.68572404
7/7/2020,463,Algeria,10.41505673
8/7/2020,475,Algeria,11.15600301
9/7/2020,469,Algeria,11.84584954
10/7/2020,460,Algeria,12.45672374
11/7/2020,434,Algeria,12.90733057
12/7/2020,470,Algeria,13.34167839
13/07/2020,483,Algeria,13.75512176
14/07/2020,494,Algeria,14.21037402
15/07/2020,527,Algeria,14.6540127
16/07/2020,554,Algeria,15.09300595
17/07/2020,585,Algeria,15.55754906
18/07/2020,593,Algeria,15.97563787
19/07/2020,601,Algeria,16.37282224
20/07/2020,535,Algeria,16.59115751
21/07/2020,607,Algeria,16.92562855
22/07/2020,587,Algeria,17.1857727
23/07/2020,594,Algeria,17.47611215
24/07/2020,612,Algeria,17.82916492
25/07/2020,675,Algeria,18.38893938
26/07/2020,605,Algeria,18.70250598
27/07/2020,593,Algeria,18.9580047
28/07/2020,616,Algeria,19.241376
29/07/2020,642,Algeria,19.50848829
30/07/2020,614,Algeria,19.64785123
31/07/2020,602,Algeria,19.6873374
1/8/2020,563,Algeria,19.61765593
2/8/2020,556,Algeria,19.51313373
3/8/2020,515,Algeria,19.46667941
4/8/2020,507,Algeria,19.23440785
5/8/2020,532,Algeria,19.1066585
6/8/2020,551,Algeria,19.00678173
7/8/2020,571,Algeria,18.91155039
8/8/2020,529,Algeria,18.57243391
9/8/2020,538,Algeria,18.41681196
10/8/2020,521,Algeria,18.24957644
11/8/2020,498,Algeria,17.975496
12/8/2020,492,Algeria,17.62708866
13/08/2020,495,Algeria,17.35068551
14/08/2020,488,Algeria,17.08589593
15/08/2020,477,Algeria,16.88614239
16/08/2020,469,Algeria,16.68406613
17/08/2020,450,Algeria,16.53308962
18/08/2020,442,Algeria,16.3821131
19/08/2020,419,Algeria,16.11964624
20/08/2020,403,Algeria,15.77588433
21/08/2020,411,Algeria,15.40424984
22/08/2020,409,Algeria,15.12552396
23/08/2020,401,Algeria,14.80731193
24/08/2020,392,Algeria,14.50768162
25/08/2020,398,Algeria,14.27541006
26/08/2020,370,Algeria,13.99203875
27/08/2020,391,Algeria,13.75047633
28/08/2020,397,Algeria,13.53910921
29/08/2020,387,Algeria,13.33006481
30/08/2020,379,Algeria,13.1210204
31/08/2020,364,Algeria,12.92126686
1/9/2020,348,Algeria,12.7029316
2/9/2020,339,Algeria,12.51711435
3/9/2020,325,Algeria,12.33594253
4/9/2020,311,Algeria,12.10367097
5/9/2020,304,Algeria,11.85978584
6/9/2020,298,Algeria,11.62054613
7/9/2020,293,Algeria,11.39059728
8/9/2020,289,Algeria,11.13742128
9/9/2020,285,Algeria,10.93999046
10/9/2020,278,Algeria,10.6775236
11/9/2020,272,Algeria,10.38718415
12/9/2020,264,Algeria,10.10149013
13/09/2020,255,Algeria,9.81347339
14/09/2020,247,Algeria,9.54171567
15/09/2020,242,Algeria,9.29550782
16/09/2020,238,Algeria,9.06091354
17/09/2020,232,Algeria,8.84490099
18/09/2020,228,Algeria,8.6521156
19/09/2020,219,Algeria,8.45468477
20/09/2020,210,Algeria,8.2502858
21/09/2020,203,Algeria,8.04124139
22/09/2020,197,Algeria,7.82755156
23/09/2020,191,Algeria,7.60921629
24/09/2020,186,Algeria,7.39552646
25/09/2020,179,Algeria,7.17951391
26/09/2020,175,Algeria,6.97279222
27/09/2020,160,Algeria,6.75213424
28/09/2020,153,Algeria,6.53379897
29/09/2020,146,Algeria,6.31081828
30/09/2020,155,Algeria,6.11803288
1/10/2020,162,Algeria,5.95544279
2/10/2020,160,Algeria,5.79749813
3/10/2020,157,Algeria,5.65348976
4/10/2020,148,Algeria,5.50948139
5/10/2020,141,Algeria,5.36547303
6/10/2020,134,Algeria,5.21914195
7/10/2020,129,Algeria,5.07513358
8/10/2020,121,Algeria,4.92415706
9/10/2020,138,Algeria,4.82892572
10/10/2020,146,Algeria,4.76156697
11/10/2020,136,Algeria,4.7058218
12/10/2020,132,Algeria,4.65704477
13/10/2020,153,Algeria,4.67330378
14/10/2020,174,Algeria,4.71743538
15/10/2020,185,Algeria,4.77085784
16/10/2020,193,Algeria,4.84750745
17/10/2020,211,Algeria,4.97293409
18/10/2020,215,Algeria,5.12855604
19/10/2020,199,Algeria,5.26327354
20/10/2020,214,Algeria,5.44909079
21/10/2020,223,Algeria,5.66742606
22/10/2020,252,Algeria,5.9717018
23/10/2020,266,Algeria,6.26900939
24/10/2020,273,Algeria,6.56399428
25/10/2020,250,Algeria,6.82878385
26/10/2020,263,Algeria,7.1330596
27/10/2020,276,Algeria,7.41875362
28/10/2020,287,Algeria,7.68122048
29/10/2020,320,Algeria,7.99478708
30/10/2020,306,Algeria,8.25725395
31/10/2020,319,Algeria,8.50810723
1/11/2020,291,Algeria,8.68463362
2/11/2020,330,Algeria,8.98890936
3/11/2020,302,Algeria,9.19330833
4/11/2020,405,Algeria,9.61604257
5/11/2020,548,Algeria,10.30356639
6/11/2020,642,Algeria,11.17690745
7/11/2020,631,Algeria,12.00843963
8/11/2020,581,Algeria,12.7772585
9/11/2020,670,Algeria,13.72260374
10/11/2020,642,Algeria,14.57271765
11/11/2020,753,Algeria,15.65510312
12/11/2020,811,Algeria,16.79555648
13/11/2020,851,Algeria,18.06143648
14/11/2020,867,Algeria,19.33428462
15/11/2020,844,Algeria,20.61874635
16/11/2020,860,Algeria,21.84978562
17/11/2020,910,Algeria,23.2619967
18/11/2020,1002,Algeria,24.64865791
19/11/2020,1038,Algeria,25.78678855
20/11/2020,1023,Algeria,26.67174319
21/11/2020,1103,Algeria,27.76806496
22/11/2020,1019,Algeria,28.78541439
23/11/2020,1088,Algeria,29.75630951
24/11/2020,1005,Algeria,30.59945527
25/11/2020,1133,Algeria,31.48208719
26/11/2020,1025,Algeria,31.97914833
27/11/2020,1085,Algeria,32.52266378
28/11/2020,1058,Algeria,32.96630246
29/11/2020,1044,Algeria,33.43084558
30/11/2020,1009,Algeria,33.7769302
1/12/2020,968,Algeria,33.91164771
2/12/2020,963,Algeria,33.8210618
3/12/2020,932,Algeria,33.57485395
4/12/2020,843,Algeria,33.15676514
5/12/2020,803,Algeria,32.45995046
6/12/2020,772,Algeria,31.88623971
7/12/2020,750,Algeria,31.10116184
8/12/2020,573,Algeria,30.0977487
9/12/2020,591,Algeria,28.83883685
10/12/2020,598,Algeria,27.84703729
11/12/2020,565,Algeria,26.63922518
12/12/2020,542,Algeria,25.44070393
13/12/2020,517,Algeria,24.21663281
14/12/2020,464,Algeria,22.95075281
3/3/2020,1,Andorra,
14/03/2020,1,Andorra,
16/03/2020,3,Andorra,
17/03/2020,9,Andorra,
18/03/2020,0,Andorra,
19/03/2020,39,Andorra,
20/03/2020,22,Andorra,
21/03/2020,0,Andorra,
22/03/2020,13,Andorra,
23/03/2020,25,Andorra,
24/03/2020,20,Andorra,
25/03/2020,31,Andorra,
26/03/2020,24,Andorra,
27/03/2020,36,Andorra,294.0520105
28/03/2020,43,Andorra,349.1867624
29/03/2020,41,Andorra,401.69605
30/03/2020,26,Andorra,431.8888904
31/03/2020,36,Andorra,467.3326595
1/4/2020,6,Andorra,475.2090526
2/4/2020,14,Andorra,442.3907479
3/4/2020,38,Andorra,463.3944629
4/4/2020,11,Andorra,477.834517
5/4/2020,27,Andorra,496.2127676
6/4/2020,35,Andorra,509.3400895
7/4/2020,25,Andorra,515.9037505
8/4/2020,19,Andorra,500.1509642
9/4/2020,19,Andorra,493.5873033
10/4/2020,19,Andorra,471.270856
11/4/2020,18,Andorra,438.4525513
12/4/2020,21,Andorra,412.1979075
13/04/2020,16,Andorra,399.0705856
14/04/2020,8,Andorra,362.3140843
15/04/2020,13,Andorra,371.5032096
16/04/2020,14,Andorra,371.5032096
17/04/2020,9,Andorra,333.4339761
18/04/2020,14,Andorra,337.3721727
19/04/2020,8,Andorra,312.4302611
20/04/2020,9,Andorra,278.2992242
21/04/2020,4,Andorra,250.7318482
22/04/2020,0,Andorra,225.7899366
23/04/2020,6,Andorra,208.7244181
24/04/2020,1,Andorra,185.0952387
25/04/2020,7,Andorra,170.6551846
26/04/2020,2,Andorra,145.713273
27/04/2020,7,Andorra,133.8986833
28/04/2020,3,Andorra,127.3350224
29/04/2020,0,Andorra,110.2695039
30/04/2020,0,Andorra,91.89125327
1/5/2020,2,Andorra,82.70212794
2/5/2020,1,Andorra,65.63660948
3/5/2020,1,Andorra,56.44748415
4/5/2020,1,Andorra,45.94562663
5/5/2020,2,Andorra,43.32016225
6/5/2020,1,Andorra,44.63289444
7/5/2020,0,Andorra,36.75650131
8/5/2020,1,Andorra,36.75650131
9/5/2020,0,Andorra,27.56737598
10/5/2020,2,Andorra,27.56737598
11/5/2020,1,Andorra,19.69098284
12/5/2020,1,Andorra,17.06551846
13/05/2020,2,Andorra,19.69098284
14/05/2020,2,Andorra,22.31644722
15/05/2020,1,Andorra,21.00371503
16/05/2020,0,Andorra,19.69098284
17/05/2020,0,Andorra,18.37825065
18/05/2020,0,Andorra,17.06551846
19/05/2020,0,Andorra,14.44005408
20/05/2020,0,Andorra,13.1273219
21/05/2020,1,Andorra,14.44005408
22/05/2020,0,Andorra,13.1273219
23/05/2020,0,Andorra,13.1273219
24/05/2020,0,Andorra,10.50185752
25/05/2020,1,Andorra,10.50185752
26/05/2020,0,Andorra,9.18912533
27/05/2020,0,Andorra,6.56366095
28/05/2020,0,Andorra,3.93819657
29/05/2020,0,Andorra,2.62546438
30/05/2020,1,Andorra,3.93819657
31/05/2020,0,Andorra,3.93819657
1/6/2020,0,Andorra,3.93819657
2/6/2020,1,Andorra,5.25092876
3/6/2020,79,Andorra,108.9567717
4/6/2020,7,Andorra,116.8331649
5/6/2020,1,Andorra,118.1458971
6/6/2020,0,Andorra,118.1458971
7/6/2020,0,Andorra,118.1458971
8/6/2020,0,Andorra,116.8331649
9/6/2020,0,Andorra,116.8331649
10/6/2020,0,Andorra,116.8331649
11/6/2020,0,Andorra,116.8331649
12/6/2020,0,Andorra,116.8331649
13/06/2020,1,Andorra,116.8331649
14/06/2020,0,Andorra,116.8331649
15/06/2020,0,Andorra,116.8331649
16/06/2020,0,Andorra,115.5204327
17/06/2020,1,Andorra,13.1273219
18/06/2020,0,Andorra,3.93819657
19/06/2020,1,Andorra,3.93819657
20/06/2020,0,Andorra,3.93819657
21/06/2020,0,Andorra,3.93819657
22/06/2020,0,Andorra,3.93819657
23/06/2020,0,Andorra,3.93819657
24/06/2020,0,Andorra,3.93819657
25/06/2020,0,Andorra,3.93819657
26/06/2020,0,Andorra,3.93819657
27/06/2020,0,Andorra,2.62546438
28/06/2020,0,Andorra,2.62546438
29/06/2020,0,Andorra,2.62546438
30/06/2020,0,Andorra,2.62546438
1/7/2020,0,Andorra,1.31273219
2/7/2020,0,Andorra,1.31273219
3/7/2020,0,Andorra,0
4/7/2020,0,Andorra,0
5/7/2020,0,Andorra,0
6/7/2020,0,Andorra,0
7/7/2020,0,Andorra,0
8/7/2020,0,Andorra,0
9/7/2020,0,Andorra,0
